sample_size,fold,true_LAM_pred_LAM,true_LAM_pred_MWS,true_LAM_pred_PBS,true_MWS_pred_LAM,true_MWS_pred_MWS,true_MWS_pred_PBS,true_PBS_pred_LAM,true_PBS_pred_MWS,true_PBS_pred_PBS
100,1,20.4301075269,8.60215053763,4.30107526882,5.37634408602,25.8064516129,2.15053763441,6.45161290323,6.45161290323,20.4301075269
100,2,24.1935483871,5.91397849462,3.22580645161,7.52688172043,25.2688172043,0.537634408602,4.30107526882,6.98924731183,22.0430107527
100,3,27.9569892473,3.22580645161,2.15053763441,5.37634408602,22.0430107527,5.91397849462,5.91397849462,3.76344086022,23.6559139785
100,4,29.5698924731,2.15053763441,1.61290322581,8.06451612903,20.4301075269,4.83870967742,5.37634408602,4.83870967742,23.1182795699
100,5,24.7311827957,4.83870967742,3.76344086022,5.91397849462,24.7311827957,2.68817204301,4.30107526882,5.37634408602,23.6559139785
100,6,22.5806451613,4.83870967742,5.91397849462,5.37634408602,24.7311827957,3.22580645161,2.15053763441,8.60215053763,22.5806451613
100,7,27.868852459,3.82513661202,1.6393442623,4.37158469945,23.4972677596,5.46448087432,4.91803278689,4.91803278689,23.4972677596
100,8,26.7759562842,2.73224043716,3.82513661202,5.46448087432,24.5901639344,3.27868852459,2.18579234973,2.18579234973,28.9617486339
100,9,27.3224043716,4.91803278689,1.09289617486,6.55737704918,21.8579234973,4.91803278689,0.546448087432,2.73224043716,30.0546448087
100,10,23.4972677596,7.10382513661,2.73224043716,7.10382513661,22.4043715847,3.82513661202,4.37158469945,0.546448087432,28.4153005464
200,1,23.6559139785,6.45161290323,3.22580645161,2.15053763441,26.8817204301,4.30107526882,1.0752688172,4.30107526882,27.9569892473
200,2,29.0322580645,3.22580645161,1.0752688172,2.15053763441,31.1827956989,0.0,2.15053763441,2.15053763441,29.0322580645
200,3,33.3333333333,0.0,0.0,3.22580645161,22.5806451613,7.52688172043,2.15053763441,2.15053763441,29.0322580645
200,4,30.1075268817,2.15053763441,1.0752688172,5.37634408602,24.7311827957,3.22580645161,6.45161290323,0.0,26.8817204301
200,5,31.1827956989,1.0752688172,1.0752688172,5.37634408602,25.8064516129,2.15053763441,4.30107526882,2.15053763441,26.8817204301
200,6,23.6559139785,2.15053763441,7.52688172043,4.30107526882,29.0322580645,0.0,0.0,6.45161290323,26.8817204301
200,7,29.0322580645,3.22580645161,1.0752688172,1.0752688172,30.1075268817,2.15053763441,3.22580645161,3.22580645161,26.8817204301
200,8,29.0322580645,2.15053763441,2.15053763441,4.30107526882,25.8064516129,3.22580645161,0.0,2.15053763441,31.1827956989
200,9,28.8888888889,4.44444444444,0.0,1.11111111111,27.7777777778,4.44444444444,1.11111111111,0.0,32.2222222222
200,10,23.3333333333,6.66666666667,3.33333333333,3.33333333333,27.7777777778,2.22222222222,1.11111111111,0.0,32.2222222222
400,1,29.1666666667,4.16666666667,0.0,2.08333333333,29.1666666667,2.08333333333,2.08333333333,4.16666666667,27.0833333333
400,2,27.0833333333,2.08333333333,4.16666666667,4.16666666667,29.1666666667,0.0,0.0,4.16666666667,29.1666666667
400,3,33.3333333333,0.0,0.0,4.16666666667,27.0833333333,2.08333333333,0.0,2.08333333333,31.25
400,4,31.25,2.08333333333,0.0,0.0,31.25,2.08333333333,0.0,0.0,33.3333333333
400,5,31.1111111111,2.22222222222,0.0,2.22222222222,31.1111111111,0.0,2.22222222222,0.0,31.1111111111
400,6,28.8888888889,2.22222222222,2.22222222222,0.0,33.3333333333,0.0,0.0,4.44444444444,28.8888888889
400,7,31.1111111111,2.22222222222,0.0,4.44444444444,28.8888888889,0.0,0.0,2.22222222222,31.1111111111
400,8,31.1111111111,0.0,2.22222222222,2.22222222222,28.8888888889,2.22222222222,2.22222222222,0.0,31.1111111111
400,9,31.1111111111,2.22222222222,0.0,2.22222222222,31.1111111111,0.0,0.0,0.0,33.3333333333
400,10,28.8888888889,4.44444444444,0.0,2.22222222222,28.8888888889,2.22222222222,2.22222222222,2.22222222222,28.8888888889
800,1,25.0,4.16666666667,4.16666666667,0.0,33.3333333333,0.0,0.0,0.0,33.3333333333
800,2,33.3333333333,0.0,0.0,0.0,33.3333333333,0.0,4.16666666667,0.0,29.1666666667
800,3,33.3333333333,0.0,0.0,4.16666666667,29.1666666667,0.0,0.0,0.0,33.3333333333
800,4,29.1666666667,4.16666666667,0.0,0.0,33.3333333333,0.0,0.0,0.0,33.3333333333
800,5,33.3333333333,0.0,0.0,0.0,33.3333333333,0.0,0.0,0.0,33.3333333333
800,6,33.3333333333,0.0,0.0,0.0,33.3333333333,0.0,0.0,0.0,33.3333333333
800,7,33.3333333333,0.0,0.0,4.16666666667,29.1666666667,0.0,0.0,0.0,33.3333333333
800,8,33.3333333333,0.0,0.0,0.0,33.3333333333,0.0,4.7619047619,0.0,28.5714285714
800,9,33.3333333333,0.0,0.0,0.0,33.3333333333,0.0,0.0,0.0,33.3333333333
800,10,28.5714285714,4.7619047619,0.0,0.0,33.3333333333,0.0,0.0,0.0,33.3333333333
